,0
0,polr2j2
1,lrrc37a
2,ryr3
3,itpr3
4,stag3
5,grapl
6,lrrc37a3
7,lrrc37a2
8,lrrc37a
9,lrrc37a3
10,lrrc37a3
11,kansl1
12,nbr2
13,lrrc37a2
14,stx16
15,lrrc37a
16,lrig2
17,arl17a
18,tg
19,terf2
20,stag3
